time; pose_x; pose_y; pose_heading;  gps_x; gps_y; gps_z; acc_0; acc_1; acc_2; right_enc; left_enc; odo_acc_x; odo_acc_y; odo_acc_heading; odo_enc_x; odo_enc_y; odo_enc_heading; kal_wheel_x; kal_wheel_y; kal_wheel_heading; kal_acc_x; kal_acc_y; kal_acc_heading
0.016; 0; 0; 0; 0; 0; 0; 0.000175566; 0.00779269; 9.78579; 0.0072; -0.0072; 3.18784e-08; 1.4726e-10; 0.00517895; 0; 0; 0.00517895; 0; 0; 0.00517895; 0; 0; 0.00517895
0.032; 0; 0; 0; 0; 0; 0; 0.000157199; 8.24754; 9.57853; 0.1044; 0.09; 0.00210944; 4.17429e-10; 0.00517895; 0.00199257; 1.03195e-05; 0.00517895; 0.00199257; 1.03195e-05; 0.00517895; 3.18788e-08; -2.84345e-08; 0.00517895
0.048; 0; 0; 0; 0; 0; 0; 0.000158149; -4.38398; 9.78795; 0.198; 0.1836; 0.00309461; 8.11768e-10; 0.00517895; 0.00391135; 2.02568e-05; 0.00517895; 0.00391135; 2.02568e-05; 0.00517895; 0.00210947; -8.06016e-08; 0.00517895
0.064; 0; 0; 0; 0; 0; 0; 0.000107586; 4.76009; 9.75453; 0.3096; 0.3132; 0.00529639; 1.19182e-09; -0.00129474; 0.00638361; 3.30607e-05; -0.00129474; 0.00638362; 9.05346e-06; -0.00129474; 0.00309465; -1.56744e-07; -0.00129474
0.08; 0; 0; 0; 0; 0; 0; 9.95245e-05; 0.135932; 9.81003; 0.4068; 0.4032; 0.00753101; 1.58349e-09; 0.00129474; 0.00830241; 3.05764e-05; 0.00129474; 0.00830242; 1.40221e-05; 0.00129474; 0.00529645; -2.43919e-07; 0.00129474
0.096; 0; 0; 0; 0; 0; 0; 5.15729e-05; 0.0970974; 9.81246; 0.5112; 0.5148; 0.00978852; 1.97944e-09; -0.00129474; 0.0105164; 3.34429e-05; -0.00129474; 0.0105164; 8.28905e-06; -0.00129474; 0.00753108; -3.40061e-07; -0.00129474
0.112; 0; 0; 0; 0; 0; 0; 4.29571e-05; 0.0578946; 9.81257; 0.612; 0.5976; 0.0120589; 2.34683e-09; 0.00517895; 0.0123983; 3.10063e-05; 0.00517895; 0.0123982; 2.41265e-05; 0.00517895; 0.00978861; -4.32895e-07; 0.00517895
0.128; 0; 0; 0; 0; 0; 0; 3.56148e-05; 0.0179972; 9.81252; 0.702; 0.7128; 0.0143319; 2.74295e-09; -0.00388421; 0.0145016; 4.18992e-05; -0.00388421; 0.0145015; 6.42581e-06; -0.00388421; 0.012059; -5.20216e-07; -0.00388421
0.144; 0; 0; 0; 0; 0; 0; 2.92912e-05; -0.0220075; 9.8123; 0.8028; 0.81; 0.0165973; 3.16239e-09; -0.00258947; 0.0165311; 3.40162e-05; -0.00258947; 0.016531; 2.48431e-06; -0.00258947; 0.014332; -6.00145e-07; -0.00258947
0.16; 0; 0; 0; 0; 0; 0; 4.90925e-05; -0.0217829; 9.81143; 0.9036; 0.8892; 0.0188552; 3.56142e-09; 0.00517895; 0.0183761; 2.92386e-05; 0.00517895; 0.0183759; 1.92056e-05; 0.00517895; 0.0165975; -6.71061e-07; 0.00517895
0.176; 0; 0; 0; 0; 0; 0; -8.34056e-06; -0.0210432; 9.80906; 1.0116; 1.008; 0.0211057; 3.93631e-09; 0.00129474; 0.0207007; 4.12781e-05; 0.00129474; 0.0207006; 1.77007e-05; 0.00129474; 0.0188553; -7.38034e-07; 0.00129474
0.192; 0; 0; 0; 0; 0; 0; 1.65549e-05; -0.0198954; 9.81052; 1.098; 1.1016; 0.0233492; 4.32708e-09; -0.00129474; 0.0225457; 4.36668e-05; -0.00129474; 0.0225456; 1.29231e-05; -0.00129474; 0.0211059; -7.86362e-07; -0.00129474
0.208; 0; 0; 0; 0; 0; 0; 1.31769e-05; -0.018295; 9.81042; 1.206; 1.1916; 0.025586; 4.64982e-09; 0.00517895; 0.0245752; 4.10392e-05; 0.00517895; 0.024575; 3.00027e-05; 0.00517895; 0.0233494; -8.22417e-07; 0.00517895
0.224; 0; 0; 0; 0; 0; 0; 1.02126e-05; -0.016288; 9.81033; 1.3068; 1.2996; 0.0278167; 4.93658e-09; 0.00258947; 0.0267154; 5.21231e-05; 0.00258947; 0.0267152; 3.27737e-05; 0.00258947; 0.0255862; -8.45336e-07; 0.00258947
0.24; 0; 0; 0; 0; 0; 0; 7.64343e-06; -0.0139065; 9.81027; 1.3968; 1.3968; 0.0300419; 5.22334e-09; -1.77809e-17; 0.0286342; 5.70918e-05; -1.77809e-17; 0.028634; 3.02894e-05; -1.38778e-17; 0.0278169; -8.54358e-07; -1.77809e-17
0.256; 0; 0; 0; 0; 0; 0; 4.14274e-06; -0.0112029; 9.81022; 1.5192; 1.5084; 0.0322622; 5.45009e-09; 0.00388421; 0.0310327; 5.70918e-05; 0.00388421; 0.0310325; 4.42637e-05; 0.00388421; 0.0300421; -8.48827e-07; 0.00388421
0.272; 0; 0; 0; 0; 0; 0; -1.98523e-06; -0.00821345; 9.81018; 1.6128; 1.6236; 0.0344785; 5.74294e-09; -0.00388421; 0.0331729; 6.54048e-05; -0.00388421; 0.0331726; 2.76379e-05; -0.00388421; 0.0322625; -8.27846e-07; -0.00388421
0.288; 0; 0; 0; 0; 0; 0; -8.07269e-06; -0.0049846; 9.81015; 1.7064; 1.6992; 0.0366915; 5.98768e-09; 0.00258947; 0.0349072; 5.86684e-05; 0.00258947; 0.0349069; 3.77425e-05; 0.00258947; 0.0344788; -7.89846e-07; 0.00258947
0.304; 0; 0; 0; 0; 0; 0; -1.4057e-05; -0.00156051; 9.81012; 1.8; 1.8072; 0.0389022; 6.2845e-09; -0.00258947; 0.0369736; 6.40193e-05; -0.00258947; 0.0369732; 2.70407e-05; -0.00258947; 0.0366918; -7.33269e-07; -0.00258947
0.32; 0; 0; 0; 0; 0; 0; -1.98795e-05; 0.00201534; 9.8101; 1.9008; 1.9332; 0.0411114; 6.833e-09; -0.0116526; 0.0392982; 5.79995e-05; -0.0116526; 0.0392976; -1.05811e-05; -0.0116526; 0.0389025; -6.56583e-07; -0.0116526
0.336; 0; 0; 0; 0; 0; 0; -2.5489e-05; 0.00571258; 9.81008; 1.9908; 2.0088; 0.0433202; 7.53063e-09; -0.00647368; 0.0409955; 3.82208e-05; -0.00647368; 0.040995; -1.71741e-05; -0.00647368; 0.0411117; -5.58298e-07; -0.00647368
0.352; 0; 0; 0; 0; 0; 0; -2.93359e-05; 0.00944202; 9.81007; 2.1132; 2.0808; 0.0455293; 7.94836e-09; 0.0116526; 0.0429881; 2.53214e-05; 0.0116526; 0.0429872; 2.41012e-05; 0.0116526; 0.0433205; -4.36977e-07; 0.0116526
0.368; 0; 0; 0; 0; 0; 0; -3.03425e-05; 0.0131913; 9.81005; 2.2176; 2.1852; 0.0477399; 8.0832e-09; 0.0116526; 0.0451281; 5.02598e-05; 0.0116526; 0.0451273; 4.90396e-05; 0.0116526; 0.0455297; -2.91635e-07; 0.0116526
0.384; 0; 0; 0; 0; 0; 0; -3.10105e-05; 0.0168974; 9.81003; 2.2896; 2.322; 0.0499529; 8.50293e-09; -0.0116526; 0.0472682; 7.51982e-05; -0.0116526; 0.0472669; -8.33792e-07; -0.0116526; 0.0477403; -1.22016e-07; -0.0116526
0.4; 0; 0; 0; 0; 0; 0; -3.13772e-05; 0.0205096; 9.81002; 2.43; 2.412; 0.0521691; 8.76377e-09; 0.00647368; 0.0496296; 4.768e-05; 0.00647368; 0.0496282; 3.58565e-05; 0.00647368; 0.0499532; 7.2053e-08; 0.00647368
0.416; 0; 0; 0; 0; 0; 0; -3.14712e-05; 0.0239782; 9.81; 2.5092; 2.5272; 0.0543895; 9.18365e-09; -0.00647368; 0.0516222; 6.05794e-05; -0.00647368; 0.0516206; 1.00583e-05; -0.00647368; 0.0521695; 2.90665e-07; -0.00647368
0.432; 0; 0; 0; 0; 0; 0; -3.13153e-05; 0.0272553; 9.80999; 2.6136; 2.5956; 0.056615; 9.44475e-09; 0.00647368; 0.0533934; 4.91133e-05; 0.00647368; 0.0533917; 3.29901e-05; 0.00647368; 0.0543899; 5.33843e-07; 0.00647368
0.448; 0; 0; 0; 0; 0; 0; -3.09287e-05; 0.030295; 9.80997; 2.7072; 2.7144; 0.0588462; 9.76911e-09; -0.00258947; 0.0555704; 6.3207e-05; -0.00258947; 0.0555687; 1.7487e-05; -0.00258947; 0.0566154; 8.01549e-07; -0.00258947
0.464; 0; 0; 0; 0; 0; 0; -3.03284e-05; 0.0330546; 9.80996; 2.8116; 2.826; 0.0610839; 1.02192e-08; -0.00517895; 0.0577844; 5.74739e-05; -0.00517895; 0.0577827; 3.15432e-06; -0.00517895; 0.0588466; 1.09368e-06; -0.00517895
0.48; 0; 0; 0; 0; 0; 0; -2.95299e-05; 0.035495; 9.80994; 2.9124; 2.9124; 0.0633288; 1.06693e-08; -4.0766e-17; 0.0597032; 4.75366e-05; -4.0766e-17; 0.0597015; 8.123e-06; -4.16334e-17; 0.0610843; 1.41009e-06; -4.0766e-17
0.496; 0; 0; 0; 0; 0; 0; -2.39633e-05; 0.03532; 9.80996; 2.9772; 3.0096; 0.0655807; 1.13832e-08; -0.0116526; 0.0613637; 4.75366e-05; -0.0116526; 0.0613617; -2.08993e-05; -0.0116526; 0.0633292; 1.75057e-06; -0.0116526
0.512; 0; 0; 0; 0; 0; 0; -2.62762e-05; 0.0348042; 9.80985; 3.132; 3.1068; 0.0678396; 1.18865e-08; 0.00906316; 0.0639465; 1.74385e-05; 0.00906316; 0.0639443; -0.00018719; 0.00905385; 0.0655811; 2.11369e-06; 0.00906316
0.528; 0; 0; 0; 0; 0; 0; -2.38904e-05; 0.033935; 9.80994; 3.222; 3.2256; 0.0701052; 1.24192e-08; -0.00129474; 0.0660866; 3.68352e-05; -0.00129474; 0.0660845; -0.000201045; -0.00130405; 0.06784; 2.50005e-06; -0.00129474
0.544; 0; 0; 0; 0; 0; 0; -2.28605e-05; 0.0327384; 9.80995; 3.3228; 3.2976; 0.0723772; 1.27491e-08; 0.00906316; 0.0678578; 3.4542e-05; 0.00906316; 0.0678555; -0.00017582; 0.00905385; 0.0701056; 2.90904e-06; 0.00906316
0.56; 0; 0; 0; 0; 0; 0; -2.16307e-05; 0.0312277; 9.80995; 3.4092; 3.4092; 0.0746552; 1.30791e-08; -5.20417e-17; 0.0698872; 5.29354e-05; -5.20417e-17; 0.069885; -0.000185017; -9.31106e-06; 0.0723777; 3.34039e-06; -5.20417e-17
0.576; 0; 0; 0; 0; 0; 0; -2.02355e-05; 0.0294238; 9.80996; 3.5208; 3.5316; 0.0769388; 1.34933e-08; -0.00388421; 0.0722857; 5.29354e-05; -0.00388421; 0.0722834; -0.000198991; -0.00389352; 0.0746557; 3.79379e-06; -0.00388421
0.592; 0; 0; 0; 0; 0; 0; -1.87056e-05; 0.0273515; 9.80996; 3.6072; 3.6072; 0.0792275; 1.39075e-08; -5.59448e-17; 0.0739462; 4.64857e-05; -5.59448e-17; 0.0739439; -0.000195766; -9.31106e-06; 0.0769394; 4.26888e-06; -5.59448e-17
0.608; 0; 0; 0; 0; 0; 0; -1.70704e-05; 0.025039; 9.80997; 3.7224; 3.7404; 0.0815206; 1.44569e-08; -0.00647368; 0.0764923; 4.64857e-05; -0.00647368; 0.0764899; -0.00022049; -0.006483; 0.079228; 4.76526e-06; -0.00647368
0.624; 0; 0; 0; 0; 0; 0; -1.5358e-05; 0.0225177; 9.80998; 3.8304; 3.816; 0.0838175; 1.49004e-08; 0.00517895; 0.0783742; 3.4303e-05; 0.00517895; 0.0783717; -0.000199779; 0.00516964; 0.0815211; 5.28253e-06; 0.00517895
0.64; 0; 0; 0; 0; 0; 0; -1.35956e-05; 0.0198217; 9.80999; 3.9096; 3.9204; 0.0861175; 1.54216e-08; -0.00388421; 0.0802561; 4.40492e-05; -0.00388421; 0.0802535; -0.000215617; -0.00389352; 0.0838181; 5.82024e-06; -0.00388421
0.656; 0; 0; 0; 0; 0; 0; -1.18094e-05; 0.0169873; 9.80999; 4.0248; 4.0212; 0.0884199; 1.59175e-08; 0.00129474; 0.08247; 3.54496e-05; 0.00129474; 0.0824675; -0.000207017; 0.00128543; 0.0861181; 6.37794e-06; 0.00129474
0.672; 0; 0; 0; 0; 0; 0; -1.00246e-05; 0.0140526; 9.81; 4.1148; 4.1256; 0.0907239; 1.64875e-08; -0.00388421; 0.0844626; 3.80295e-05; -0.00388421; 0.0844601; -0.000219917; -0.00389352; 0.0884205; 6.95518e-06; -0.00388421
0.688; 0; 0; 0; 0; 0; 0; -8.26521e-06; 0.0110568; 9.81; 4.2156; 4.2408; 0.0930288; 1.72263e-08; -0.00906316; 0.0866766; 2.94298e-05; -0.00906316; 0.0866739; -0.000245715; -0.00907247; 0.0907245; 7.55149e-06; -0.00906316
0.704; 0; 0; 0; 0; 0; 0; -6.55431e-06; 0.0080397; 9.81; 4.32; 4.32; 0.0953338; 1.7965e-08; -5.20417e-17; 0.0885584; 1.23741e-05; -5.20417e-17; 0.0885558; -0.000237187; -9.31106e-06; 0.0930295; 8.16642e-06; -5.20417e-17
0.72; 0; 0; 0; 0; 0; 0; -4.91362e-06; 0.00504122; 9.81001; 4.4208; 4.4244; 0.0976381; 1.87268e-08; -0.00129474; 0.0906617; 1.23741e-05; -0.00129474; 0.0906591; -0.000241272; -0.00130405; 0.0953345; 8.79955e-06; -0.00129474
0.736; 0; 0; 0; 0; 0; 0; -3.36373e-06; 0.00210177; 9.81001; 4.5144; 4.5; 0.099941; 1.93987e-08; 0.00517895; 0.092396; 1.01287e-05; 0.00517895; 0.0923933; -0.000226676; 0.00516964; 0.0976388; 9.45044e-06; 0.00517895
0.752; 0; 0; 0; 0; 0; 0; -1.90311e-06; -0.000742256; 9.81001; 4.6224; 4.6224; 0.102242; 2.00705e-08; -5.89806e-17; 0.0947576; 2.23592e-05; -5.89806e-17; 0.0947549; -0.000232792; -9.31106e-06; 0.0999417; 1.01187e-05; -5.89806e-17
0.768; 0; 0; 0; 0; 0; 0; 3.36492e-06; -0.0034618; 9.81; 4.7412; 4.7232; 0.10454; 2.0641e-08; 0.00647368; 0.0970085; 2.23592e-05; 0.00647368; 0.0970057; -0.000210935; 0.00646437; 0.102242; 1.0804e-05; 0.00647368
0.784; 0; 0; 0; 0; 0; 0; 8.88792e-06; -0.00601015; 9.81; 4.8276; 4.8204; 0.106834; 2.11747e-08; 0.00258947; 0.0988904; 3.45419e-05; 0.00258947; 0.0988876; -0.000209716; 0.00258016; 0.10454; 1.15049e-05; 0.00258947
0.8; 0; 0; 0; 0; 0; 0; 1.44428e-05; -0.00834943; 9.81; 4.9068; 4.9068; 0.109124; 2.17083e-08; -5.89806e-17; 0.100588; 3.89373e-05; -5.89806e-17; 0.100585; -0.000211914; -9.31106e-06; 0.106835; 1.222e-05; -5.89806e-17
0.816; 0; 0; 0; 0; 0; 0; 1.99455e-05; -0.0104387; 9.80999; 5.04; 5.0256; 0.11141; 2.21829e-08; 0.00517895; 0.103171; 3.89373e-05; 0.00517895; 0.103168; -0.000191848; 0.00516964; 0.109125; 1.2948e-05; 0.00517895
0.832; 0; 0; 0; 0; 0; 0; 2.53298e-05; -0.0122279; 9.80999; 5.13; 5.1264; 0.113691; 2.26445e-08; 0.00129474; 0.105126; 4.90657e-05; 0.00129474; 0.105124; -0.000193115; 0.00128543; 0.111411; 1.36874e-05; 0.00129474
0.848; 0; 0; 0; 0; 0; 0; 2.99926e-05; -0.0137097; 9.80999; 5.22; 5.2344; 0.115966; 2.31519e-08; -0.00517895; 0.107156; 5.16934e-05; -0.00517895; 0.107153; -0.000210194; -0.00518826; 0.113691; 1.44367e-05; -0.00517895
0.864; 0; 0; 0; 0; 0; 0; 3.10624e-05; -0.0148407; 9.80998; 5.3388; 5.3208; 0.118235; 2.36038e-08; 0.00647368; 0.109259; 4.08006e-05; 0.00647368; 0.109256; -0.000184324; 0.00646437; 0.115966; 1.5195e-05; 0.00647368
0.88; 0; 0; 0; 0; 0; 0; 3.16523e-05; -0.0155978; 9.80998; 5.436; 5.4216; 0.120498; 2.40122e-08; 0.00517895; 0.111289; 5.39388e-05; 0.00517895; 0.111286; -0.000175127; 0.00516964; 0.118236; 1.59618e-05; 0.00517895
